image_idx,trialidx,fixations_count,found,sloc_fixation_index,size,search,singleton
691,691,2,TRUE,-1,0,1,0
692,692,2,TRUE,-1,0,1,0
693,693,1,TRUE,-1,0,1,0
694,694,2,TRUE,-1,0,1,0
695,695,2,TRUE,-1,0,1,0
696,696,2,TRUE,-1,0,1,0
697,697,1,TRUE,-1,0,1,0
698,698,1,TRUE,-1,0,1,0
699,699,2,TRUE,-1,0,1,0
700,700,2,TRUE,-1,0,1,0
701,701,3,TRUE,-1,0,1,0
702,702,1,TRUE,-1,0,1,0
703,703,2,TRUE,-1,0,1,0
704,704,2,TRUE,-1,0,1,0
705,705,3,TRUE,-1,0,1,0
706,706,2,TRUE,-1,0,1,0
707,707,3,TRUE,-1,0,1,0
708,708,2,TRUE,-1,0,1,0
709,709,1,TRUE,-1,0,1,0
710,710,3,TRUE,-1,0,1,0
711,711,2,TRUE,-1,0,1,0
712,712,1,TRUE,-1,0,1,0
713,713,1,TRUE,-1,0,1,0
714,714,2,TRUE,-1,0,1,0
715,715,1,TRUE,-1,0,1,0
716,716,2,TRUE,-1,0,1,0
717,717,3,TRUE,-1,0,1,0
718,718,1,TRUE,-1,0,1,0
719,719,1,TRUE,-1,0,1,0
720,720,2,TRUE,-1,0,1,0
721,721,2,TRUE,1,0,1,1
722,722,3,TRUE,1,0,1,1
723,723,4,TRUE,1,0,1,1
724,724,2,TRUE,1,0,1,1
725,725,4,TRUE,1,0,1,1
726,726,3,TRUE,1,0,1,1
727,727,3,TRUE,1,0,1,1
728,728,3,TRUE,1,0,1,1
729,729,4,TRUE,1,0,1,1
730,730,4,TRUE,1,0,1,1
731,731,4,TRUE,1,0,1,1
732,732,3,TRUE,2,0,1,1
733,733,2,TRUE,1,0,1,1
734,734,3,TRUE,1,0,1,1
735,735,3,TRUE,1,0,1,1
736,736,3,TRUE,1,0,1,1
737,737,3,TRUE,1,0,1,1
738,738,3,TRUE,1,0,1,1
739,739,3,TRUE,1,0,1,1
740,740,3,TRUE,1,0,1,1
741,741,2,TRUE,1,0,1,1
742,742,3,TRUE,1,0,1,1
743,743,2,TRUE,1,0,1,1
744,744,3,TRUE,1,0,1,1
745,745,4,TRUE,1,0,1,1
746,746,3,TRUE,1,0,1,1
747,747,3,TRUE,1,0,1,1
748,748,3,TRUE,1,0,1,1
749,749,4,TRUE,1,0,1,1
750,750,3,TRUE,1,0,1,1
751,751,2,TRUE,1,0,1,1
752,752,3,TRUE,1,0,1,1
753,753,3,TRUE,2,0,1,1
754,754,3,TRUE,1,0,1,1
755,755,3,TRUE,1,0,1,1
756,756,3,TRUE,1,0,1,1
757,757,3,TRUE,1,0,1,1
758,758,3,TRUE,1,0,1,1
759,759,4,TRUE,1,0,1,1
760,760,4,TRUE,1,0,1,1
761,761,3,TRUE,1,0,1,1
762,762,4,TRUE,2,0,1,1
763,763,3,TRUE,1,0,1,1
764,764,3,TRUE,1,0,1,1
765,765,4,TRUE,1,0,1,1
766,766,4,TRUE,1,0,1,1
767,767,2,TRUE,1,0,1,1
768,768,4,TRUE,1,0,1,1
769,769,3,TRUE,1,0,1,1
770,770,4,TRUE,1,0,1,1
771,771,4,TRUE,1,0,1,1
772,772,3,TRUE,1,0,1,1
773,773,4,TRUE,1,0,1,1
774,774,4,TRUE,1,0,1,1
775,775,3,TRUE,1,0,1,1
776,776,3,TRUE,1,0,1,1
777,777,4,TRUE,1,0,1,1
778,778,2,TRUE,1,0,1,1
779,779,3,TRUE,1,0,1,1
780,780,3,TRUE,1,0,1,1
781,781,4,TRUE,1,0,1,1
782,782,4,TRUE,1,0,1,1
783,783,4,TRUE,1,0,1,1
784,784,4,TRUE,1,0,1,1
785,785,3,TRUE,1,0,1,1
786,786,4,TRUE,1,0,1,1
787,787,4,TRUE,1,0,1,1
788,788,4,TRUE,1,0,1,1
789,789,3,TRUE,1,0,1,1
790,790,3,TRUE,1,0,1,1
791,791,3,TRUE,1,0,1,1
792,792,3,TRUE,1,0,1,1
793,793,4,TRUE,1,0,1,1
794,794,2,TRUE,1,0,1,1
795,795,4,TRUE,1,0,1,1
796,796,3,TRUE,1,0,1,1
797,797,3,TRUE,1,0,1,1
798,798,3,TRUE,1,0,1,1
799,799,3,TRUE,1,0,1,1
800,800,3,TRUE,1,0,1,1
801,801,3,TRUE,1,0,1,1
802,802,3,TRUE,1,0,1,1
803,803,3,TRUE,1,0,1,1
804,804,3,TRUE,1,0,1,1
805,805,2,TRUE,1,0,1,1
806,806,3,TRUE,1,0,1,1
807,807,3,TRUE,1,0,1,1
808,808,3,TRUE,2,0,1,1
809,809,2,TRUE,1,0,1,1
810,810,4,TRUE,2,0,1,1
811,811,3,TRUE,1,0,1,1
812,812,3,TRUE,1,0,1,1
813,813,3,TRUE,1,0,1,1
814,814,3,TRUE,1,0,1,1
815,815,3,TRUE,1,0,1,1
816,816,3,TRUE,1,0,1,1
817,817,4,TRUE,1,0,1,1
818,818,3,TRUE,1,0,1,1
819,819,3,TRUE,1,0,1,1
820,820,3,TRUE,1,0,1,1
821,821,3,TRUE,2,0,1,1
822,822,4,TRUE,1,0,1,1
823,823,4,TRUE,2,0,1,1
824,824,3,TRUE,1,0,1,1
825,825,4,TRUE,2,0,1,1
826,826,2,TRUE,1,0,1,1
827,827,4,TRUE,2,0,1,1
828,828,3,TRUE,1,0,1,1
829,829,2,TRUE,1,0,1,1
830,830,3,TRUE,1,0,1,1
831,831,3,TRUE,1,0,1,1
832,832,3,TRUE,1,0,1,1
833,833,3,TRUE,1,0,1,1
834,834,3,TRUE,1,0,1,1
835,835,2,TRUE,1,0,1,1
836,836,4,TRUE,1,0,1,1
837,837,2,TRUE,1,0,1,1
838,838,3,TRUE,2,0,1,1
839,839,2,TRUE,1,0,1,1
840,840,3,TRUE,1,0,1,1
841,841,3,TRUE,1,0,1,1
842,842,4,TRUE,1,0,1,1
843,843,3,TRUE,1,0,1,1
844,844,3,TRUE,1,0,1,1
845,845,4,TRUE,1,0,1,1
846,846,4,TRUE,1,0,1,1
847,847,4,TRUE,1,0,1,1
848,848,3,TRUE,1,0,1,1
849,849,3,TRUE,1,0,1,1
850,850,2,TRUE,1,0,1,1
851,851,3,TRUE,1,0,1,1
852,852,3,TRUE,1,0,1,1
853,853,4,TRUE,1,0,1,1
854,854,2,TRUE,1,0,1,1
855,855,3,TRUE,1,0,1,1
856,856,4,TRUE,1,0,1,1
857,857,3,TRUE,1,0,1,1
858,858,3,TRUE,1,0,1,1
859,859,2,TRUE,1,0,1,1
860,860,3,TRUE,1,0,1,1
861,861,3,TRUE,1,0,1,1
862,862,3,TRUE,2,0,1,1
863,863,4,TRUE,2,0,1,1
864,864,3,TRUE,1,0,1,1
865,865,4,TRUE,1,0,1,1
866,866,4,TRUE,1,0,1,1
867,867,3,TRUE,1,0,1,1
868,868,3,TRUE,1,0,1,1
869,869,3,TRUE,1,0,1,1
870,870,2,TRUE,1,0,1,1
871,871,3,TRUE,2,0,1,1
872,872,4,TRUE,1,0,1,1
873,873,3,TRUE,1,0,1,1
874,874,3,TRUE,1,0,1,1
875,875,4,TRUE,3,0,1,1
876,876,3,TRUE,1,0,1,1
877,877,4,TRUE,2,0,1,1
878,878,3,TRUE,1,0,1,1
879,879,4,TRUE,1,0,1,1
880,880,4,TRUE,2,0,1,1
881,881,3,TRUE,1,0,1,1
882,882,3,TRUE,1,0,1,1
883,883,3,TRUE,1,0,1,1
884,884,3,TRUE,1,0,1,1
885,885,2,TRUE,1,0,1,1
886,886,3,TRUE,1,0,1,1
887,887,3,TRUE,1,0,1,1
888,888,3,TRUE,1,0,1,1
889,889,3,TRUE,1,0,1,1
890,890,3,TRUE,1,0,1,1
891,891,4,TRUE,1,0,1,1
892,892,3,TRUE,1,0,1,1
893,893,3,TRUE,1,0,1,1
894,894,3,TRUE,1,0,1,1
895,895,4,TRUE,1,0,1,1
896,896,3,TRUE,1,0,1,1
897,897,2,TRUE,1,0,1,1
898,898,4,TRUE,1,0,1,1
899,899,4,TRUE,1,0,1,1
900,900,2,TRUE,1,0,1,1
901,901,3,TRUE,1,0,1,1
902,902,4,TRUE,2,0,1,1
903,903,3,TRUE,1,0,1,1
904,904,3,TRUE,1,0,1,1
905,905,3,TRUE,1,0,1,1
906,906,4,TRUE,1,0,1,1
907,907,3,TRUE,1,0,1,1
908,908,4,TRUE,1,0,1,1
909,909,3,TRUE,1,0,1,1
910,910,4,TRUE,2,0,1,1
911,911,3,TRUE,1,0,1,1
912,912,3,TRUE,1,0,1,1
913,913,3,TRUE,1,0,1,1
914,914,3,TRUE,1,0,1,1
915,915,4,TRUE,1,0,1,1
916,916,4,TRUE,1,0,1,1
917,917,2,TRUE,1,0,1,1
918,918,3,TRUE,1,0,1,1
919,919,4,TRUE,1,0,1,1
920,920,3,TRUE,1,0,1,1
921,921,4,TRUE,1,0,1,1
922,922,3,TRUE,2,0,1,1
923,923,3,TRUE,1,0,1,1
924,924,3,TRUE,1,0,1,1
925,925,3,TRUE,1,0,1,1
926,926,4,TRUE,1,0,1,1
927,927,4,TRUE,1,0,1,1
928,928,2,TRUE,1,0,1,1
929,929,3,TRUE,1,0,1,1
930,930,3,TRUE,2,0,1,1
931,931,3,TRUE,1,0,1,1
932,932,3,TRUE,1,0,1,1
933,933,3,TRUE,2,0,1,1
934,934,3,TRUE,1,0,1,1
935,935,3,TRUE,1,0,1,1
936,936,3,TRUE,1,0,1,1
937,937,3,TRUE,1,0,1,1
938,938,3,TRUE,1,0,1,1
939,939,3,TRUE,1,0,1,1
940,940,4,TRUE,1,0,1,1
941,941,4,TRUE,1,0,1,1
942,942,3,TRUE,1,0,1,1
943,943,3,TRUE,1,0,1,1
944,944,3,TRUE,1,0,1,1
945,945,2,TRUE,1,0,1,1
946,946,3,TRUE,1,0,1,1
947,947,3,TRUE,2,0,1,1
948,948,3,TRUE,1,0,1,1
949,949,4,TRUE,1,0,1,1
950,950,3,TRUE,1,0,1,1
951,951,3,TRUE,1,0,1,1
952,952,3,TRUE,1,0,1,1
953,953,3,TRUE,1,0,1,1
954,954,3,TRUE,1,0,1,1
955,955,3,TRUE,1,0,1,1
956,956,4,TRUE,1,0,1,1
957,957,3,TRUE,1,0,1,1
958,958,3,TRUE,1,0,1,1
959,959,3,TRUE,1,0,1,1
960,960,2,TRUE,1,0,1,1
961,961,4,TRUE,1,0,1,1
962,962,3,TRUE,1,0,1,1
963,963,3,TRUE,1,0,1,1
964,964,4,TRUE,1,0,1,1
965,965,3,TRUE,1,0,1,1
966,966,4,TRUE,1,0,1,1
967,967,3,TRUE,2,0,1,1
968,968,3,TRUE,2,0,1,1
969,969,4,TRUE,1,0,1,1
970,970,4,TRUE,1,0,1,1
971,971,2,TRUE,1,0,1,1
972,972,3,TRUE,1,0,1,1
973,973,3,TRUE,1,0,1,1
974,974,3,TRUE,1,0,1,1
975,975,3,TRUE,2,0,1,1
976,976,3,TRUE,1,0,1,1
977,977,3,TRUE,1,0,1,1
978,978,3,TRUE,1,0,1,1
979,979,4,TRUE,2,0,1,1
980,980,3,TRUE,1,0,1,1
981,981,3,TRUE,1,0,1,1
982,982,3,TRUE,1,0,1,1
983,983,3,TRUE,1,0,1,1
984,984,3,TRUE,1,0,1,1
985,985,3,TRUE,1,0,1,1
986,986,3,TRUE,1,0,1,1
987,987,3,TRUE,1,0,1,1
988,988,4,TRUE,2,0,1,1
989,989,4,TRUE,1,0,1,1
990,990,4,TRUE,1,0,1,1
991,991,4,TRUE,1,0,1,1
992,992,3,TRUE,1,0,1,1
993,993,4,TRUE,1,0,1,1
994,994,2,TRUE,1,0,1,1
995,995,4,TRUE,1,0,1,1
996,996,2,TRUE,1,0,1,1
997,997,2,TRUE,1,0,1,1
998,998,4,TRUE,1,0,1,1
999,999,3,TRUE,2,0,1,1
1000,1000,2,TRUE,1,0,1,1
1001,1001,3,TRUE,1,0,1,1
1002,1002,2,TRUE,1,0,1,1
1003,1003,4,TRUE,1,0,1,1
1004,1004,3,TRUE,1,0,1,1
1005,1005,4,TRUE,1,0,1,1
1006,1006,4,TRUE,1,0,1,1
1007,1007,3,TRUE,1,0,1,1
1008,1008,3,TRUE,1,0,1,1
1009,1009,3,TRUE,1,0,1,1
1010,1010,3,TRUE,1,0,1,1
1011,1011,3,TRUE,1,0,1,1
1012,1012,3,TRUE,2,0,1,1
1013,1013,3,TRUE,1,0,1,1
1014,1014,4,TRUE,1,0,1,1
1015,1015,3,TRUE,1,0,1,1
1016,1016,3,TRUE,1,0,1,1
1017,1017,3,TRUE,1,0,1,1
1018,1018,3,TRUE,1,0,1,1
1019,1019,4,TRUE,2,0,1,1
1020,1020,3,TRUE,1,0,1,1
1021,1021,4,TRUE,2,0,1,1
1022,1022,3,TRUE,1,0,1,1
1023,1023,4,TRUE,2,0,1,1
1024,1024,4,TRUE,1,0,1,1
1025,1025,2,TRUE,1,0,1,1
1026,1026,3,TRUE,1,0,1,1
1027,1027,2,TRUE,1,0,1,1
1028,1028,3,TRUE,1,0,1,1
1029,1029,3,TRUE,1,0,1,1
1030,1030,3,TRUE,1,0,1,1
1031,1031,4,TRUE,1,0,1,1
1032,1032,4,TRUE,1,0,1,1
1033,1033,3,TRUE,1,0,1,1
1034,1034,3,TRUE,2,0,1,1
1035,1035,3,TRUE,1,0,1,1
1036,1036,3,TRUE,2,0,1,1
1037,1037,3,TRUE,1,0,1,1
1038,1038,2,TRUE,1,0,1,1
1039,1039,4,TRUE,1,0,1,1
1040,1040,2,TRUE,1,0,1,1
1041,1041,2,TRUE,1,0,1,1
1042,1042,3,TRUE,1,0,1,1
1043,1043,2,TRUE,1,0,1,1
1044,1044,3,TRUE,1,0,1,1
1045,1045,3,TRUE,1,0,1,1
1046,1046,3,TRUE,1,0,1,1
1047,1047,3,TRUE,1,0,1,1
1048,1048,3,TRUE,1,0,1,1
1049,1049,3,TRUE,1,0,1,1
1050,1050,3,TRUE,1,0,1,1
1051,1051,4,TRUE,1,0,1,1
1052,1052,4,TRUE,2,0,1,1
1053,1053,3,TRUE,1,0,1,1
1054,1054,4,TRUE,3,0,1,1
1055,1055,4,TRUE,1,0,1,1
1056,1056,3,TRUE,2,0,1,1
1057,1057,3,TRUE,1,0,1,1
1058,1058,3,TRUE,1,0,1,1
1059,1059,3,TRUE,1,0,1,1
1060,1060,3,TRUE,1,0,1,1
1061,1061,4,TRUE,1,0,1,1
1062,1062,4,TRUE,1,0,1,1
1063,1063,4,TRUE,1,0,1,1
1064,1064,3,TRUE,1,0,1,1
1065,1065,3,TRUE,1,0,1,1
1066,1066,3,TRUE,1,0,1,1
1067,1067,2,TRUE,1,0,1,1
1068,1068,3,TRUE,2,0,1,1
1069,1069,2,TRUE,1,0,1,1
1070,1070,3,TRUE,1,0,1,1
1071,1071,2,TRUE,1,0,1,1
1072,1072,3,TRUE,1,0,1,1
1073,1073,3,TRUE,2,0,1,1
1074,1074,3,TRUE,1,0,1,1
1075,1075,3,TRUE,1,0,1,1
1076,1076,3,TRUE,1,0,1,1
1077,1077,3,TRUE,1,0,1,1
1078,1078,2,TRUE,1,0,1,1
1079,1079,3,TRUE,1,0,1,1
1080,1080,3,TRUE,1,0,1,1
1081,1081,3,TRUE,1,0,1,1
1082,1082,2,TRUE,1,0,1,1
1083,1083,3,TRUE,2,0,1,1
1084,1084,4,TRUE,1,0,1,1
1085,1085,3,TRUE,1,0,1,1
1086,1086,3,TRUE,1,0,1,1
1087,1087,3,TRUE,1,0,1,1
1088,1088,3,TRUE,1,0,1,1
1089,1089,4,TRUE,1,0,1,1
1090,1090,2,TRUE,1,0,1,1
1091,1091,3,TRUE,1,0,1,1
1092,1092,4,TRUE,1,0,1,1
1093,1093,3,TRUE,1,0,1,1
1094,1094,4,TRUE,2,0,1,1
1095,1095,4,TRUE,1,0,1,1
1096,1096,4,TRUE,1,0,1,1
1097,1097,3,TRUE,1,0,1,1
1098,1098,4,TRUE,1,0,1,1
1099,1099,3,TRUE,1,0,1,1
1100,1100,3,TRUE,1,0,1,1
1101,1101,4,TRUE,1,0,1,1
1102,1102,4,TRUE,1,0,1,1
1103,1103,3,TRUE,1,0,1,1
1104,1104,3,TRUE,1,0,1,1
1105,1105,4,TRUE,1,0,1,1
1106,1106,4,TRUE,1,0,1,1
1107,1107,3,TRUE,1,0,1,1
1108,1108,4,TRUE,1,0,1,1
1109,1109,4,TRUE,1,0,1,1
1110,1110,2,TRUE,1,0,1,1
1111,1111,2,TRUE,1,0,1,1
1112,1112,3,TRUE,1,0,1,1
1113,1113,3,TRUE,1,0,1,1
1114,1114,4,TRUE,1,0,1,1
1115,1115,3,TRUE,1,0,1,1
1116,1116,3,TRUE,1,0,1,1
1117,1117,3,TRUE,1,0,1,1
1118,1118,3,TRUE,1,0,1,1
1119,1119,3,TRUE,1,0,1,1
1120,1120,3,TRUE,1,0,1,1
1121,1121,4,TRUE,1,0,1,1
1122,1122,3,TRUE,1,0,1,1
1123,1123,3,TRUE,2,0,1,1
1124,1124,2,TRUE,1,0,1,1
1125,1125,4,TRUE,1,0,1,1
1126,1126,3,TRUE,1,0,1,1
1127,1127,4,TRUE,1,0,1,1
1128,1128,2,TRUE,1,0,1,1
1129,1129,4,TRUE,1,0,1,1
1130,1130,4,TRUE,1,0,1,1
1131,1131,4,TRUE,1,0,1,1
1132,1132,4,TRUE,2,0,1,1
1133,1133,3,TRUE,1,0,1,1
1134,1134,4,TRUE,2,0,1,1
1135,1135,3,TRUE,1,0,1,1
1136,1136,3,TRUE,1,0,1,1
1137,1137,3,TRUE,2,0,1,1
1138,1138,3,TRUE,2,0,1,1
1139,1139,2,TRUE,1,0,1,1
1140,1140,2,TRUE,1,0,1,1
1141,1141,2,TRUE,1,0,1,1
1142,1142,3,TRUE,1,0,1,1
1143,1143,4,TRUE,1,0,1,1
1144,1144,2,TRUE,1,0,1,1
1145,1145,3,TRUE,1,0,1,1
1146,1146,4,TRUE,1,0,1,1
1147,1147,3,TRUE,1,0,1,1
1148,1148,3,TRUE,1,0,1,1
1149,1149,3,TRUE,1,0,1,1
1150,1150,4,TRUE,1,0,1,1
1151,1151,4,TRUE,1,0,1,1
1152,1152,3,TRUE,1,0,1,1
1153,1153,4,TRUE,1,0,1,1
1154,1154,4,TRUE,1,0,1,1
1155,1155,3,TRUE,1,0,1,1
1156,1156,3,TRUE,1,0,1,1
1157,1157,3,TRUE,1,0,1,1
1158,1158,1,TRUE,-2,0,1,1
1159,1159,3,TRUE,1,0,1,1
1160,1160,4,TRUE,1,0,1,1
1161,1161,3,TRUE,1,0,1,1
1162,1162,3,TRUE,1,0,1,1
1163,1163,3,TRUE,1,0,1,1
1164,1164,4,TRUE,1,0,1,1
1165,1165,4,TRUE,2,0,1,1
1166,1166,2,TRUE,1,0,1,1
1167,1167,2,TRUE,1,0,1,1
1168,1168,4,TRUE,1,0,1,1
1169,1169,4,TRUE,1,0,1,1
1170,1170,3,TRUE,1,0,1,1
1171,1171,3,TRUE,2,0,1,1
1172,1172,2,TRUE,1,0,1,1
1173,1173,4,TRUE,1,0,1,1
1174,1174,3,TRUE,1,0,1,1
1175,1175,3,TRUE,1,0,1,1
1176,1176,3,TRUE,1,0,1,1
1177,1177,3,TRUE,1,0,1,1
1178,1178,3,TRUE,1,0,1,1
1179,1179,4,TRUE,1,0,1,1
1180,1180,3,TRUE,1,0,1,1
1181,1181,3,TRUE,1,0,1,1
1182,1182,3,TRUE,1,0,1,1
1183,1183,3,TRUE,1,0,1,1
1184,1184,3,TRUE,1,0,1,1
1185,1185,3,TRUE,1,0,1,1
1186,1186,3,TRUE,1,0,1,1
1187,1187,3,TRUE,1,0,1,1
1188,1188,4,TRUE,1,0,1,1
1189,1189,3,TRUE,1,0,1,1
1190,1190,4,TRUE,1,0,1,1
1191,1191,3,TRUE,1,0,1,1
1192,1192,3,TRUE,1,0,1,1
1193,1193,3,TRUE,1,0,1,1
1194,1194,4,TRUE,1,0,1,1
1195,1195,2,TRUE,1,0,1,1
1196,1196,3,TRUE,1,0,1,1
1197,1197,2,TRUE,1,0,1,1
1198,1198,3,TRUE,1,0,1,1
1199,1199,3,TRUE,1,0,1,1
1200,1200,4,TRUE,2,0,1,1
1201,1201,3,TRUE,1,0,1,1
1202,1202,2,TRUE,1,0,1,1
1203,1203,2,TRUE,1,0,1,1
1204,1204,3,TRUE,1,0,1,1
1205,1205,3,TRUE,1,0,1,1
1206,1206,3,TRUE,1,0,1,1
1207,1207,3,TRUE,1,0,1,1
1208,1208,3,TRUE,1,0,1,1
1209,1209,3,TRUE,1,0,1,1
1210,1210,3,TRUE,1,0,1,1
1211,1211,3,TRUE,1,0,1,1
1212,1212,3,TRUE,1,0,1,1
1213,1213,3,TRUE,1,0,1,1
1214,1214,4,TRUE,1,0,1,1
1215,1215,3,TRUE,1,0,1,1
1216,1216,2,TRUE,1,0,1,1
1217,1217,4,TRUE,1,0,1,1
1218,1218,3,TRUE,1,0,1,1
1219,1219,3,TRUE,1,0,1,1
1220,1220,3,TRUE,1,0,1,1
1221,1221,4,TRUE,1,0,1,1
1222,1222,2,TRUE,1,0,1,1
1223,1223,3,TRUE,1,0,1,1
1224,1224,4,TRUE,1,0,1,1
1225,1225,3,TRUE,1,0,1,1
1226,1226,3,TRUE,1,0,1,1
1227,1227,4,TRUE,1,0,1,1
1228,1228,3,TRUE,1,0,1,1
1229,1229,4,TRUE,2,0,1,1
1230,1230,3,TRUE,1,0,1,1
1231,1231,3,TRUE,1,0,1,1
1232,1232,4,TRUE,1,0,1,1
1233,1233,3,TRUE,1,0,1,1
1234,1234,4,TRUE,1,0,1,1
1235,1235,3,TRUE,1,0,1,1
1236,1236,3,TRUE,1,0,1,1
1237,1237,3,TRUE,1,0,1,1
1238,1238,3,TRUE,1,0,1,1
1239,1239,3,TRUE,1,0,1,1
1240,1240,3,TRUE,1,0,1,1
1241,1241,3,TRUE,1,0,1,1
1242,1242,2,TRUE,1,0,1,1
1243,1243,3,TRUE,1,0,1,1
1244,1244,3,TRUE,1,0,1,1
1245,1245,4,TRUE,1,0,1,1
1246,1246,3,TRUE,1,0,1,1
1247,1247,3,TRUE,1,0,1,1
1248,1248,4,TRUE,1,0,1,1
1249,1249,3,TRUE,1,0,1,1
1250,1250,3,TRUE,1,0,1,1
1251,1251,4,TRUE,1,0,1,1
1252,1252,4,TRUE,1,0,1,1
1253,1253,2,TRUE,1,0,1,1
1254,1254,3,TRUE,1,0,1,1
1255,1255,3,TRUE,1,0,1,1
1256,1256,4,TRUE,2,0,1,1
1257,1257,3,TRUE,1,0,1,1
1258,1258,3,TRUE,1,0,1,1
1259,1259,4,TRUE,1,0,1,1
1260,1260,2,TRUE,1,0,1,1
1261,1261,4,TRUE,2,0,1,1
1262,1262,3,TRUE,1,0,1,1
1263,1263,3,TRUE,1,0,1,1
1264,1264,3,TRUE,1,0,1,1
1265,1265,3,TRUE,1,0,1,1
1266,1266,3,TRUE,1,0,1,1
1267,1267,4,TRUE,2,0,1,1
1268,1268,4,TRUE,1,0,1,1
1269,1269,4,TRUE,1,0,1,1
1270,1270,3,TRUE,1,0,1,1
1271,1271,3,TRUE,1,0,1,1
1272,1272,2,TRUE,1,0,1,1
1273,1273,4,TRUE,1,0,1,1
1274,1274,3,TRUE,1,0,1,1
1275,1275,3,TRUE,2,0,1,1
1276,1276,3,TRUE,1,0,1,1
1277,1277,3,TRUE,1,0,1,1
1278,1278,3,TRUE,1,0,1,1
1279,1279,3,TRUE,1,0,1,1
1280,1280,4,TRUE,1,0,1,1
1281,1281,2,TRUE,1,0,1,1
1282,1282,4,TRUE,1,0,1,1
1283,1283,3,TRUE,1,0,1,1
1284,1284,4,TRUE,1,0,1,1
1285,1285,3,TRUE,1,0,1,1
1286,1286,3,TRUE,1,0,1,1
1287,1287,3,TRUE,1,0,1,1
1288,1288,3,TRUE,1,0,1,1
1289,1289,3,TRUE,1,0,1,1
1290,1290,4,TRUE,1,0,1,1
1291,1291,3,TRUE,1,0,1,1
1292,1292,4,TRUE,1,0,1,1
1293,1293,3,TRUE,1,0,1,1
1294,1294,3,TRUE,1,0,1,1
1295,1295,3,TRUE,1,0,1,1
1296,1296,4,TRUE,1,0,1,1
1297,1297,3,TRUE,1,0,1,1
1298,1298,3,TRUE,1,0,1,1
1299,1299,3,TRUE,1,0,1,1
1300,1300,3,TRUE,1,0,1,1
1301,1301,4,TRUE,1,0,1,1
1302,1302,3,TRUE,1,0,1,1
1303,1303,2,TRUE,1,0,1,1
1304,1304,3,TRUE,1,0,1,1
1305,1305,4,TRUE,1,0,1,1
1306,1306,3,TRUE,1,0,1,1
1307,1307,3,TRUE,1,0,1,1
1308,1308,3,TRUE,1,0,1,1
1309,1309,3,TRUE,1,0,1,1
1310,1310,4,TRUE,1,0,1,1
1311,1311,3,TRUE,1,0,1,1
1312,1312,3,TRUE,1,0,1,1
1313,1313,3,TRUE,1,0,1,1
1314,1314,3,TRUE,1,0,1,1
1315,1315,2,TRUE,1,0,1,1
1316,1316,3,TRUE,1,0,1,1
1317,1317,4,TRUE,1,0,1,1
1318,1318,3,TRUE,1,0,1,1
1319,1319,2,TRUE,1,0,1,1
1320,1320,3,TRUE,1,0,1,1
1321,1321,3,TRUE,1,0,1,1
1322,1322,3,TRUE,1,0,1,1
1323,1323,3,TRUE,1,0,1,1
1324,1324,3,TRUE,1,0,1,1
1325,1325,2,TRUE,1,0,1,1
1326,1326,2,TRUE,1,0,1,1
1327,1327,3,TRUE,1,0,1,1
1328,1328,2,TRUE,1,0,1,1
1329,1329,3,TRUE,1,0,1,1
1330,1330,3,TRUE,1,0,1,1
1331,1331,3,TRUE,1,0,1,1
1332,1332,3,TRUE,1,0,1,1
1333,1333,4,TRUE,1,0,1,1
1334,1334,4,TRUE,1,0,1,1
1335,1335,3,TRUE,1,0,1,1
1336,1336,3,TRUE,1,0,1,1
1337,1337,3,TRUE,1,0,1,1
1338,1338,3,TRUE,1,0,1,1
1339,1339,3,TRUE,1,0,1,1
1340,1340,4,TRUE,1,0,1,1
1341,1341,3,TRUE,1,0,1,1
1342,1342,3,TRUE,1,0,1,1
1343,1343,2,TRUE,1,0,1,1
1344,1344,3,TRUE,1,0,1,1
1345,1345,2,TRUE,1,0,1,1
1346,1346,3,TRUE,1,0,1,1
1347,1347,4,TRUE,2,0,1,1
1348,1348,3,TRUE,1,0,1,1
1349,1349,2,TRUE,1,0,1,1
1350,1350,3,TRUE,1,0,1,1
1351,1351,3,TRUE,1,0,1,1
1352,1352,3,TRUE,1,0,1,1
1353,1353,3,TRUE,1,0,1,1
1354,1354,4,TRUE,1,0,1,1
1355,1355,4,TRUE,2,0,1,1
1356,1356,3,TRUE,2,0,1,1
1357,1357,4,TRUE,1,0,1,1
1358,1358,4,TRUE,1,0,1,1
1359,1359,2,TRUE,1,0,1,1
1360,1360,3,TRUE,1,0,1,1
1361,1361,2,TRUE,1,0,1,1
1362,1362,3,TRUE,1,0,1,1
1363,1363,3,TRUE,1,0,1,1
1364,1364,3,TRUE,1,0,1,1
1365,1365,3,TRUE,1,0,1,1
1366,1366,3,TRUE,1,0,1,1
1367,1367,4,TRUE,1,0,1,1
1368,1368,3,TRUE,1,0,1,1
1369,1369,3,TRUE,1,0,1,1
1370,1370,3,TRUE,1,0,1,1
1371,1371,3,TRUE,1,0,1,1
1372,1372,4,TRUE,1,0,1,1
1373,1373,4,TRUE,1,0,1,1
1374,1374,3,TRUE,1,0,1,1
1375,1375,2,TRUE,1,0,1,1
1376,1376,2,TRUE,1,0,1,1
1377,1377,4,TRUE,1,0,1,1
1378,1378,2,TRUE,1,0,1,1
1379,1379,3,TRUE,1,0,1,1
1380,1380,4,TRUE,1,0,1,1
1381,1381,4,TRUE,1,0,1,1
1382,1382,3,TRUE,1,0,1,1
