image_idx,trialidx,fixations_count,found,sloc_fixation_index,size,search,singleton
182,182,3,TRUE,-1,1,1,0
183,183,5,TRUE,-1,1,1,0
184,184,3,TRUE,-1,1,1,0
185,185,5,TRUE,-1,1,1,0
186,186,2,TRUE,-1,1,1,0
187,187,4,TRUE,-1,1,1,0
188,188,5,TRUE,-1,1,1,0
189,189,5,TRUE,-1,1,1,0
190,190,3,TRUE,-1,1,1,0
191,191,5,TRUE,-1,1,1,0
192,192,5,TRUE,-1,1,1,0
193,193,4,TRUE,-1,1,1,0
194,194,5,TRUE,-1,1,1,0
195,195,4,TRUE,-1,1,1,0
196,196,3,TRUE,-1,1,1,0
197,197,3,TRUE,-1,1,1,0
198,198,2,TRUE,-1,1,1,0
199,199,5,TRUE,-1,1,1,0
200,200,5,TRUE,-1,1,1,0
201,201,3,TRUE,-1,1,1,0
202,202,5,TRUE,-1,1,1,0
203,203,4,TRUE,-1,1,1,0
204,204,4,TRUE,-1,1,1,0
205,205,3,TRUE,-1,1,1,0
206,206,4,TRUE,-1,1,1,0
207,207,5,TRUE,-1,1,1,0
208,208,4,TRUE,-1,1,1,0
209,209,5,TRUE,-1,1,1,0
210,210,5,TRUE,-1,1,1,0
211,211,5,TRUE,-1,1,1,0
212,212,4,TRUE,-1,1,1,0
213,213,4,TRUE,-1,1,1,0
214,214,3,TRUE,-1,1,1,0
215,215,5,TRUE,-1,1,1,0
216,216,4,TRUE,-1,1,1,0
217,217,5,TRUE,-1,1,1,0
218,218,5,TRUE,-1,1,1,0
219,219,4,TRUE,-1,1,1,0
220,220,5,TRUE,-1,1,1,0
221,221,5,TRUE,-1,1,1,0
222,222,4,TRUE,-1,1,1,0
223,223,5,TRUE,-1,1,1,0
224,224,3,TRUE,-1,1,1,0
225,225,5,TRUE,-1,1,1,0
226,226,5,TRUE,-1,1,1,0
227,227,5,TRUE,-1,1,1,0
228,228,5,TRUE,-1,1,1,0
229,229,5,TRUE,-1,1,1,0
230,230,4,TRUE,-1,1,1,0
231,231,4,TRUE,-1,1,1,0
232,232,3,TRUE,-1,1,1,0
233,233,3,TRUE,-1,1,1,0
234,234,4,TRUE,-1,1,1,0
235,235,5,TRUE,-1,1,1,0
236,236,1,TRUE,-1,1,1,0
237,237,4,TRUE,-1,1,1,0
238,238,4,TRUE,-1,1,1,0
239,239,3,TRUE,-1,1,1,0
240,240,4,TRUE,-1,1,1,0
241,241,4,TRUE,-1,1,1,0
242,242,5,TRUE,-1,1,1,0
243,243,3,TRUE,-1,1,1,0
244,244,4,TRUE,-1,1,1,0
245,245,5,TRUE,-1,1,1,0
246,246,4,TRUE,-1,1,1,0
247,247,5,TRUE,-1,1,1,0
248,248,5,TRUE,-1,1,1,0
249,249,4,TRUE,-1,1,1,0
250,250,4,TRUE,-1,1,1,0
251,251,3,TRUE,-1,1,1,0
252,252,4,TRUE,-1,1,1,0
253,253,5,TRUE,-1,1,1,0
254,254,5,TRUE,-1,1,1,0
255,255,4,TRUE,-1,1,1,0
256,256,3,TRUE,-1,1,1,0
257,257,3,TRUE,-1,1,1,0
258,258,4,TRUE,-1,1,1,0
259,259,5,TRUE,-1,1,1,0
260,260,4,TRUE,-1,1,1,0
261,261,3,TRUE,-1,1,1,0
262,262,3,TRUE,-1,1,1,0
263,263,5,TRUE,-1,1,1,0
264,264,3,TRUE,-1,1,1,0
265,265,5,TRUE,-1,1,1,0
266,266,4,TRUE,-1,1,1,0
267,267,4,TRUE,-1,1,1,0
268,268,3,TRUE,-1,1,1,0
269,269,5,TRUE,-1,1,1,0
270,270,5,TRUE,-1,1,1,0
271,271,4,TRUE,-1,1,1,0
272,272,4,TRUE,-1,1,1,0
273,273,5,TRUE,-1,1,1,0
274,274,3,TRUE,-1,1,1,0
275,275,3,TRUE,-1,1,1,0
276,276,2,TRUE,-1,1,1,0
277,277,5,TRUE,-1,1,1,0
278,278,2,TRUE,-1,1,1,0
279,279,5,TRUE,-1,1,1,0
280,280,4,TRUE,-1,1,1,0
281,281,2,TRUE,-1,1,1,0
282,282,4,TRUE,-1,1,1,0
283,283,5,TRUE,-1,1,1,0
284,284,5,TRUE,-1,1,1,0
285,285,5,TRUE,-1,1,1,0
286,286,5,TRUE,-1,1,1,0
287,287,2,TRUE,-1,1,1,0
288,288,5,TRUE,-1,1,1,0
289,289,4,TRUE,-1,1,1,0
290,290,3,TRUE,-1,1,1,0
291,291,4,TRUE,-1,1,1,0
292,292,4,TRUE,-1,1,1,0
293,293,5,TRUE,-1,1,1,0
294,294,5,TRUE,-1,1,1,0
295,295,5,TRUE,-1,1,1,0
296,296,4,TRUE,-1,1,1,0
297,297,2,TRUE,-1,1,1,0
298,298,4,TRUE,-1,1,1,0
299,299,5,TRUE,-1,1,1,0
300,300,5,TRUE,-1,1,1,0
301,301,3,TRUE,-1,1,1,0
302,302,5,TRUE,-1,1,1,0
303,303,4,TRUE,-1,1,1,0
304,304,3,TRUE,-1,1,1,0
305,305,4,TRUE,-1,1,1,0
306,306,5,TRUE,-1,1,1,0
307,307,5,TRUE,-1,1,1,0
308,308,2,TRUE,-1,1,1,0
309,309,3,TRUE,-1,1,1,0
310,310,5,TRUE,-1,1,1,0
311,311,4,TRUE,-1,1,1,0
312,312,3,TRUE,-1,1,1,0
313,313,4,TRUE,-1,1,1,0
314,314,5,TRUE,-1,1,1,0
315,315,4,TRUE,-1,1,1,0
316,316,4,TRUE,-1,1,1,0
317,317,4,TRUE,-1,1,1,0
318,318,4,TRUE,-1,1,1,0
319,319,5,TRUE,-1,1,1,0
320,320,5,TRUE,-1,1,1,0
321,321,5,TRUE,-1,1,1,0
322,322,3,TRUE,-1,1,1,0
323,323,3,TRUE,-1,1,1,0
324,324,5,TRUE,-1,1,1,0
325,325,4,TRUE,-1,1,1,0
326,326,5,TRUE,-1,1,1,0
327,327,3,TRUE,-1,1,1,0
328,328,3,TRUE,-1,1,1,0
329,329,3,TRUE,-1,1,1,0
330,330,3,TRUE,-1,1,1,0
331,331,5,TRUE,-1,1,1,0
332,332,5,TRUE,-1,1,1,0
333,333,3,TRUE,-1,1,1,0
334,334,5,TRUE,-1,1,1,0
335,335,5,TRUE,-1,1,1,0
336,336,5,TRUE,-1,1,1,0
337,337,4,TRUE,-1,1,1,0
338,338,5,TRUE,-1,1,1,0
339,339,4,TRUE,-1,1,1,0
340,340,5,TRUE,-1,1,1,0
341,341,2,TRUE,-1,1,1,0
342,342,2,TRUE,-1,1,1,0
343,343,2,TRUE,-1,1,1,0
344,344,5,TRUE,-1,1,1,0
345,345,2,TRUE,-1,1,1,0
346,346,5,TRUE,-1,1,1,0
347,347,5,TRUE,-1,1,1,0
348,348,2,TRUE,-1,1,1,0
349,349,3,TRUE,-1,1,1,0
350,350,1,TRUE,-1,1,1,0
351,351,1,TRUE,-1,1,1,0
352,352,5,TRUE,-1,1,1,0
353,353,5,TRUE,-1,1,1,0
354,354,3,TRUE,-1,1,1,0
355,355,4,TRUE,-1,1,1,0
356,356,3,TRUE,-1,1,1,0
357,357,5,TRUE,-1,1,1,0
358,358,5,TRUE,-1,1,1,0
359,359,4,TRUE,-1,1,1,0
360,360,3,TRUE,-1,1,1,0
361,361,1,TRUE,-1,1,1,0
362,362,5,TRUE,-1,1,1,0
363,363,5,TRUE,-1,1,1,0
364,364,4,TRUE,-1,1,1,0
365,365,3,TRUE,-1,1,1,0
366,366,4,TRUE,-1,1,1,0
367,367,5,TRUE,-1,1,1,0
368,368,5,TRUE,-1,1,1,0
369,369,3,TRUE,-1,1,1,0
370,370,2,TRUE,-1,1,1,0
371,371,5,TRUE,-1,1,1,0
372,372,3,TRUE,-1,1,1,0
373,373,4,TRUE,-1,1,1,0
374,374,5,TRUE,-1,1,1,0
375,375,5,TRUE,-1,1,1,0
376,376,5,TRUE,-1,1,1,0
377,377,5,TRUE,-1,1,1,0
378,378,4,TRUE,-1,1,1,0
379,379,4,TRUE,-1,1,1,0
380,380,2,TRUE,-1,1,1,0
381,381,5,TRUE,-1,1,1,0
382,382,5,TRUE,-1,1,1,0
383,383,4,TRUE,-1,1,1,0
384,384,5,TRUE,-1,1,1,0
385,385,5,TRUE,-1,1,1,0
386,386,3,TRUE,-1,1,1,0
387,387,5,TRUE,-1,1,1,0
388,388,4,TRUE,-1,1,1,0
389,389,3,TRUE,-1,1,1,0
390,390,5,TRUE,-1,1,1,0
391,391,5,TRUE,-1,1,1,0
392,392,4,TRUE,-1,1,1,0
393,393,4,TRUE,-1,1,1,0
394,394,4,TRUE,-1,1,1,0
395,395,5,TRUE,-1,1,1,0
396,396,5,TRUE,-1,1,1,0
397,397,5,TRUE,-1,1,1,0
398,398,5,TRUE,-1,1,1,0
399,399,3,TRUE,-1,1,1,0
400,400,4,TRUE,-1,1,1,0
401,401,3,TRUE,-1,1,1,0
402,402,5,TRUE,-1,1,1,0
403,403,4,TRUE,-1,1,1,0
404,404,5,TRUE,-1,1,1,0
405,405,5,TRUE,-1,1,1,0
406,406,3,TRUE,-1,1,1,0
407,407,5,TRUE,-1,1,1,0
408,408,5,TRUE,-1,1,1,0
409,409,4,TRUE,-1,1,1,0
410,410,3,TRUE,-1,1,1,0
411,411,5,TRUE,-1,1,1,0
412,412,5,TRUE,-1,1,1,0
413,413,3,TRUE,-1,1,1,0
414,414,3,TRUE,-1,1,1,0
415,415,5,TRUE,-1,1,1,0
416,416,4,TRUE,-1,1,1,0
417,417,4,TRUE,-1,1,1,0
418,418,3,TRUE,-1,1,1,0
419,419,5,TRUE,-1,1,1,0
420,420,3,TRUE,-1,1,1,0
421,421,3,TRUE,-1,1,1,0
422,422,2,TRUE,-1,1,1,0
423,423,5,TRUE,-1,1,1,0
424,424,4,TRUE,-1,1,1,0
425,425,5,TRUE,-1,1,1,0
426,426,1,TRUE,-1,1,1,0
427,427,4,TRUE,-1,1,1,0
428,428,5,TRUE,-1,1,1,0
429,429,5,TRUE,-1,1,1,0
430,430,5,TRUE,-1,1,1,0
431,431,3,TRUE,-1,1,1,0
432,432,5,TRUE,-1,1,1,0
433,433,3,TRUE,-1,1,1,0
434,434,5,TRUE,-1,1,1,0
435,435,3,TRUE,-1,1,1,0
436,436,5,TRUE,-1,1,1,0
437,437,5,TRUE,-1,1,1,0
438,438,4,TRUE,-1,1,1,0
439,439,5,TRUE,-1,1,1,0
440,440,5,TRUE,-1,1,1,0
441,441,5,TRUE,-1,1,1,0
442,442,5,TRUE,-1,1,1,0
443,443,3,TRUE,-1,1,1,0
444,444,5,TRUE,-1,1,1,0
445,445,4,TRUE,-1,1,1,0
446,446,4,TRUE,-1,1,1,0
447,447,4,TRUE,-1,1,1,0
448,448,5,TRUE,-1,1,1,0
449,449,5,TRUE,-1,1,1,0
450,450,4,TRUE,-1,1,1,0
451,451,5,TRUE,-1,1,1,0
452,452,5,TRUE,-1,1,1,0
453,453,3,TRUE,-1,1,1,0
454,454,4,TRUE,-1,1,1,0
455,455,5,TRUE,-1,1,1,0
456,456,3,TRUE,-1,1,1,0
457,457,3,TRUE,-1,1,1,0
458,458,5,TRUE,-1,1,1,0
459,459,5,TRUE,-1,1,1,0
460,460,4,TRUE,-1,1,1,0
461,461,5,TRUE,-1,1,1,0
462,462,5,TRUE,-1,1,1,0
463,463,3,TRUE,-1,1,1,0
464,464,4,TRUE,-1,1,1,0
465,465,2,TRUE,-1,1,1,0
466,466,5,TRUE,-1,1,1,0
467,467,2,TRUE,-1,1,1,0
468,468,5,TRUE,-1,1,1,0
469,469,4,TRUE,-1,1,1,0
470,470,3,TRUE,-1,1,1,0
471,471,4,TRUE,-1,1,1,0
472,472,5,TRUE,-1,1,1,0
473,473,5,TRUE,-1,1,1,0
474,474,4,TRUE,-1,1,1,0
475,475,5,TRUE,-1,1,1,0
476,476,5,TRUE,-1,1,1,0
477,477,5,TRUE,-1,1,1,0
478,478,4,TRUE,-1,1,1,0
479,479,5,TRUE,-1,1,1,0
480,480,4,TRUE,-1,1,1,0
481,481,5,TRUE,-1,1,1,0
482,482,4,TRUE,-1,1,1,0
483,483,5,TRUE,-1,1,1,0
484,484,4,TRUE,-1,1,1,0
485,485,4,TRUE,-1,1,1,0
486,486,5,TRUE,-1,1,1,0
487,487,1,TRUE,-1,1,1,0
488,488,3,TRUE,-1,1,1,0
489,489,3,TRUE,-1,1,1,0
490,490,5,TRUE,-1,1,1,0
491,491,4,TRUE,-1,1,1,0
492,492,5,TRUE,-1,1,1,0
493,493,3,TRUE,-1,1,1,0
494,494,5,TRUE,-1,1,1,0
495,495,5,TRUE,-1,1,1,0
496,496,5,TRUE,-1,1,1,0
497,497,5,TRUE,-1,1,1,0
498,498,4,TRUE,-1,1,1,0
499,499,3,TRUE,-1,1,1,0
500,500,3,TRUE,-1,1,1,0
501,501,5,TRUE,-1,1,1,0
502,502,4,TRUE,-1,1,1,0
503,503,2,TRUE,-1,1,1,0
504,504,4,TRUE,-1,1,1,0
505,505,4,TRUE,-1,1,1,0
506,506,5,TRUE,-1,1,1,0
507,507,5,TRUE,-1,1,1,0
508,508,4,TRUE,-1,1,1,0
509,509,4,TRUE,-1,1,1,0
510,510,5,TRUE,-1,1,1,0
511,511,5,TRUE,-1,1,1,0
512,512,1,TRUE,-1,1,1,0
513,513,5,TRUE,-1,1,1,0
514,514,4,TRUE,-1,1,1,0
515,515,3,TRUE,-1,1,1,0
516,516,4,TRUE,-1,1,1,0
517,517,3,TRUE,-1,1,1,0
518,518,5,TRUE,-1,1,1,0
519,519,5,TRUE,-1,1,1,0
520,520,5,TRUE,-1,1,1,0
521,521,5,TRUE,-1,1,1,0
522,522,5,TRUE,-1,1,1,0
523,523,3,TRUE,-1,1,1,0
524,524,5,TRUE,-1,1,1,0
525,525,3,TRUE,-1,1,1,0
526,526,5,TRUE,-1,1,1,0
527,527,3,TRUE,-1,1,1,0
528,528,5,TRUE,-1,1,1,0
529,529,4,TRUE,-1,1,1,0
530,530,4,TRUE,-1,1,1,0
531,531,4,TRUE,-1,1,1,0
532,532,5,TRUE,-1,1,1,0
533,533,4,TRUE,-1,1,1,0
534,534,5,TRUE,-1,1,1,0
535,535,5,TRUE,-1,1,1,0
536,536,5,TRUE,-1,1,1,0
537,537,4,TRUE,-1,1,1,0
538,538,5,TRUE,-1,1,1,0
539,539,2,TRUE,-1,1,1,0
540,540,5,TRUE,-1,1,1,0
541,541,5,TRUE,-1,1,1,0
542,542,3,TRUE,-1,1,1,0
543,543,5,TRUE,-1,1,1,0
544,544,2,TRUE,-1,1,1,0
545,545,5,TRUE,-1,1,1,0
546,546,3,TRUE,-1,1,1,0
547,547,4,TRUE,-1,1,1,0
548,548,5,TRUE,-1,1,1,0
549,549,3,TRUE,-1,1,1,0
550,550,4,TRUE,-1,1,1,0
551,551,4,TRUE,-1,1,1,0
552,552,3,TRUE,-1,1,1,0
553,553,3,TRUE,-1,1,1,0
554,554,2,TRUE,-1,1,1,0
555,555,5,TRUE,-1,1,1,0
556,556,4,TRUE,-1,1,1,0
557,557,5,TRUE,-1,1,1,0
558,558,5,TRUE,-1,1,1,0
559,559,5,TRUE,-1,1,1,0
560,560,5,TRUE,-1,1,1,0
561,561,4,TRUE,-1,1,1,0
562,562,5,TRUE,-1,1,1,0
563,563,5,TRUE,-1,1,1,0
564,564,5,TRUE,-1,1,1,0
565,565,5,TRUE,-1,1,1,0
566,566,5,TRUE,-1,1,1,0
567,567,4,TRUE,-1,1,1,0
568,568,4,TRUE,-1,1,1,0
569,569,3,TRUE,-1,1,1,0
570,570,2,TRUE,-1,1,1,0
571,571,4,TRUE,-1,1,1,0
572,572,5,TRUE,-1,1,1,0
573,573,5,TRUE,-1,1,1,0
574,574,5,TRUE,-1,1,1,0
575,575,3,TRUE,-1,1,1,0
576,576,5,TRUE,-1,1,1,0
577,577,4,TRUE,-1,1,1,0
578,578,5,TRUE,-1,1,1,0
579,579,5,TRUE,-1,1,1,0
580,580,5,TRUE,-1,1,1,0
581,581,3,TRUE,-1,1,1,0
582,582,4,TRUE,-1,1,1,0
583,583,3,TRUE,-1,1,1,0
584,584,3,TRUE,-1,1,1,0
585,585,3,TRUE,-1,1,1,0
586,586,5,TRUE,-1,1,1,0
587,587,5,TRUE,-1,1,1,0
588,588,2,TRUE,-1,1,1,0
589,589,4,TRUE,-1,1,1,0
590,590,3,TRUE,-1,1,1,0
591,591,3,TRUE,-1,1,1,0
592,592,3,TRUE,-1,1,1,0
593,593,5,TRUE,-1,1,1,0
594,594,5,TRUE,-1,1,1,0
595,595,5,TRUE,-1,1,1,0
596,596,4,TRUE,-1,1,1,0
597,597,3,TRUE,-1,1,1,0
598,598,3,TRUE,-1,1,1,0
599,599,4,TRUE,-1,1,1,0
600,600,3,TRUE,-1,1,1,0
601,601,5,TRUE,-1,1,1,0
602,602,3,TRUE,-1,1,1,0
603,603,5,TRUE,-1,1,1,0
604,604,5,TRUE,-1,1,1,0
605,605,4,TRUE,-1,1,1,0
606,606,5,TRUE,-1,1,1,0
607,607,4,TRUE,-1,1,1,0
608,608,3,TRUE,-1,1,1,0
609,609,5,TRUE,-1,1,1,0
610,610,5,TRUE,-1,1,1,0
611,611,5,TRUE,-1,1,1,0
612,612,5,TRUE,-1,1,1,0
613,613,5,TRUE,-1,1,1,0
614,614,4,TRUE,-1,1,1,0
615,615,4,TRUE,-1,1,1,0
616,616,5,TRUE,-1,1,1,0
617,617,5,TRUE,-1,1,1,0
618,618,4,TRUE,-1,1,1,0
619,619,4,TRUE,-1,1,1,0
620,620,4,TRUE,-1,1,1,0
621,621,5,TRUE,-1,1,1,0
622,622,2,TRUE,-1,1,1,0
623,623,3,TRUE,-1,1,1,0
624,624,2,TRUE,-1,1,1,0
625,625,5,TRUE,-1,1,1,0
626,626,5,TRUE,-1,1,1,0
627,627,5,TRUE,-1,1,1,0
628,628,5,TRUE,-1,1,1,0
629,629,5,TRUE,-1,1,1,0
630,630,3,TRUE,-1,1,1,0
631,631,4,TRUE,-1,1,1,0
632,632,5,TRUE,-1,1,1,0
633,633,5,TRUE,-1,1,1,0
634,634,4,TRUE,-1,1,1,0
635,635,4,TRUE,-1,1,1,0
636,636,5,TRUE,-1,1,1,0
637,637,5,TRUE,-1,1,1,0
638,638,5,TRUE,-1,1,1,0
639,639,5,TRUE,-1,1,1,0
640,640,3,TRUE,-1,1,1,0
641,641,5,TRUE,-1,1,1,0
642,642,5,TRUE,-1,1,1,0
643,643,5,TRUE,-1,1,1,0
644,644,5,TRUE,-1,1,1,0
645,645,4,TRUE,-1,1,1,0
646,646,4,TRUE,-1,1,1,0
647,647,4,TRUE,-1,1,1,0
648,648,2,TRUE,-1,1,1,0
649,649,5,TRUE,-1,1,1,0
650,650,4,TRUE,-1,1,1,0
651,651,5,TRUE,-1,1,1,0
652,652,3,TRUE,-1,1,1,0
653,653,5,TRUE,-1,1,1,0
654,654,4,TRUE,-1,1,1,0
655,655,3,TRUE,-1,1,1,0
656,656,5,TRUE,-1,1,1,0
657,657,4,TRUE,-1,1,1,0
658,658,4,TRUE,-1,1,1,0
659,659,5,TRUE,-1,1,1,0
660,660,5,TRUE,-1,1,1,0
661,661,4,TRUE,-1,1,1,0
662,662,4,TRUE,-1,1,1,0
663,663,2,TRUE,-1,1,1,0
664,664,3,TRUE,-1,1,1,0
665,665,5,TRUE,-1,1,1,0
666,666,5,TRUE,-1,1,1,0
667,667,5,TRUE,-1,1,1,0
668,668,4,TRUE,-1,1,1,0
669,669,4,TRUE,-1,1,1,0
670,670,5,TRUE,-1,1,1,0
671,671,5,TRUE,-1,1,1,0
672,672,4,TRUE,-1,1,1,0
673,673,2,TRUE,-1,1,1,0
674,674,4,TRUE,-1,1,1,0
675,675,5,TRUE,-1,1,1,0
676,676,5,TRUE,-1,1,1,0
677,677,4,TRUE,-1,1,1,0
678,678,4,TRUE,-1,1,1,0
679,679,4,TRUE,-1,1,1,0
680,680,4,TRUE,-1,1,1,0
681,681,4,TRUE,-1,1,1,0
682,682,5,TRUE,-1,1,1,0
683,683,2,TRUE,-1,1,1,0
684,684,3,TRUE,-1,1,1,0
685,685,3,TRUE,-1,1,1,0
686,686,5,TRUE,-1,1,1,0
687,687,6,TRUE,-1,1,1,0
688,688,4,TRUE,-1,1,1,0
689,689,4,TRUE,-1,1,1,0
690,690,5,TRUE,-1,1,1,0
691,691,4,TRUE,-1,1,1,0
692,692,4,TRUE,-1,1,1,0
693,693,5,TRUE,-1,1,1,0
694,694,4,TRUE,-1,1,1,0
695,695,5,TRUE,-1,1,1,0
696,696,2,TRUE,-1,1,1,0
