image_idx,trialidx,target_location,fixations_count,found,sloc_fixation_index
729,729,"(111, 194)",1,True,-2
730,730,"(111, 194)",1,True,-2
731,731,"(180, 153)",4,True,1
732,732,"(42, 153)",1,True,-2
733,733,"(180, 153)",2,True,1
734,734,"(111, 194)",3,True,1
735,735,"(111, 28)",1,True,-2
736,736,"(42, 70)",3,True,1
737,737,"(42, 70)",4,True,1
738,738,"(180, 153)",3,True,1
739,739,"(111, 194)",1,True,-2
740,740,"(42, 153)",1,True,-2
741,741,"(42, 153)",2,True,1
742,742,"(111, 194)",2,True,1
743,743,"(180, 70)",3,True,2
744,744,"(180, 70)",3,True,1
745,745,"(111, 194)",2,True,1
746,746,"(180, 70)",3,True,1
747,747,"(180, 153)",1,True,-2
748,748,"(42, 70)",2,True,-2
749,749,"(180, 70)",3,True,-2
750,750,"(42, 153)",2,True,1
751,751,"(42, 70)",3,True,1
752,752,"(180, 153)",2,True,1
753,753,"(42, 153)",5,True,3
754,754,"(42, 153)",3,True,1
755,755,"(111, 28)",2,True,1
756,756,"(180, 70)",3,True,1
757,757,"(42, 70)",4,True,1
758,758,"(42, 70)",3,True,-2
759,759,"(42, 70)",4,True,1
760,760,"(111, 194)",1,True,-2
761,761,"(42, 70)",2,True,1
762,762,"(180, 70)",2,True,-2
763,763,"(180, 70)",3,True,1
764,764,"(42, 153)",2,True,1
765,765,"(111, 28)",1,True,-2
766,766,"(111, 194)",2,True,1
767,767,"(180, 70)",2,True,-2
768,768,"(111, 194)",2,True,1
769,769,"(42, 153)",4,True,1
770,770,"(111, 28)",2,True,-2
771,771,"(180, 153)",2,True,1
772,772,"(180, 153)",3,True,1
773,773,"(180, 153)",4,True,1
774,774,"(180, 70)",2,True,1
775,775,"(180, 70)",3,True,1
776,776,"(180, 70)",3,True,1
777,777,"(111, 28)",1,True,-2
778,778,"(111, 194)",2,True,-2
779,779,"(42, 70)",4,True,1
780,780,"(111, 28)",3,True,2
781,781,"(180, 70)",2,True,1
782,782,"(111, 28)",2,True,1
783,783,"(111, 28)",1,True,-2
784,784,"(180, 153)",1,True,-2
785,785,"(111, 194)",1,True,-2
786,786,"(42, 70)",3,True,1
787,787,"(111, 28)",2,True,1
788,788,"(42, 70)",3,True,1
789,789,"(180, 70)",3,True,1
790,790,"(42, 153)",2,True,1
791,791,"(180, 153)",1,True,-2
792,792,"(42, 70)",1,True,-2
793,793,"(111, 194)",2,True,1
794,794,"(180, 153)",3,True,1
795,795,"(42, 153)",4,True,3
796,796,"(111, 28)",1,True,-2
797,797,"(111, 28)",1,True,-2
798,798,"(111, 28)",2,True,1
799,799,"(42, 153)",3,True,1
800,800,"(180, 70)",3,True,2
801,801,"(42, 153)",2,True,1
802,802,"(180, 70)",3,True,1
803,803,"(111, 194)",2,True,1
804,804,"(42, 70)",4,True,2
805,805,"(111, 28)",1,True,-2
806,806,"(42, 153)",1,True,-2
807,807,"(111, 194)",1,True,-2
808,808,"(180, 153)",1,True,-2
809,809,"(42, 70)",4,True,1
810,810,"(111, 28)",1,True,-2
811,811,"(42, 153)",1,True,-2
812,812,"(42, 70)",2,True,-2
813,813,"(42, 153)",4,True,1
814,814,"(42, 70)",3,True,1
815,815,"(42, 70)",3,True,1
816,816,"(111, 194)",3,True,1
817,817,"(42, 153)",1,True,-2
818,818,"(111, 28)",2,True,1
819,819,"(111, 28)",1,True,-2
820,820,"(180, 70)",4,True,1
821,821,"(42, 153)",1,True,-2
822,822,"(111, 194)",2,True,1
823,823,"(42, 70)",2,True,-2
824,824,"(42, 153)",3,True,1
825,825,"(42, 153)",4,True,2
826,826,"(42, 153)",4,True,1
827,827,"(180, 153)",2,True,1
828,828,"(111, 194)",1,True,-2
829,829,"(42, 70)",3,True,1
830,830,"(111, 28)",1,True,-2
831,831,"(111, 28)",1,True,-2
832,832,"(180, 70)",4,True,3
833,833,"(111, 28)",2,True,1
834,834,"(111, 28)",1,True,-2
835,835,"(111, 194)",3,True,1
836,836,"(180, 153)",3,True,1
837,837,"(180, 153)",1,True,-2
838,838,"(180, 153)",3,True,-2
839,839,"(180, 70)",3,True,1
840,840,"(42, 153)",2,True,1
841,841,"(180, 70)",3,True,1
842,842,"(111, 194)",1,True,-2
843,843,"(180, 70)",3,True,2
844,844,"(180, 70)",3,True,-2
845,845,"(111, 194)",2,True,1
846,846,"(180, 70)",3,True,1
847,847,"(42, 153)",3,True,1
848,848,"(42, 153)",3,True,1
849,849,"(180, 70)",4,True,1
850,850,"(111, 194)",1,True,-2
851,851,"(42, 70)",1,True,-2
852,852,"(111, 28)",1,True,-2
853,853,"(42, 70)",3,True,1
854,854,"(111, 28)",1,True,-2
855,855,"(180, 153)",4,True,1
856,856,"(42, 153)",1,True,-2
857,857,"(111, 28)",1,True,-2
858,858,"(111, 28)",1,True,-2
859,859,"(180, 70)",3,True,2
860,860,"(180, 70)",4,True,3
861,861,"(111, 194)",2,True,1
862,862,"(42, 70)",4,True,1
863,863,"(111, 194)",2,True,1
864,864,"(42, 70)",3,True,1
865,865,"(111, 194)",2,True,1
866,866,"(180, 70)",3,True,1
867,867,"(42, 70)",2,True,-2
868,868,"(180, 153)",4,True,1
869,869,"(111, 194)",1,True,-2
870,870,"(180, 153)",1,True,-2
871,871,"(111, 194)",1,True,-2
872,872,"(42, 70)",3,True,2
873,873,"(111, 194)",1,True,-2
874,874,"(42, 153)",3,True,1
875,875,"(180, 153)",4,True,3
876,876,"(111, 28)",1,True,-2
877,877,"(111, 28)",1,True,-2
878,878,"(180, 153)",1,True,-2
879,879,"(42, 70)",2,True,1
880,880,"(180, 70)",3,True,2
881,881,"(180, 70)",5,True,1
882,882,"(111, 194)",1,True,-2
883,883,"(111, 28)",1,True,-2
884,884,"(180, 153)",1,True,-2
885,885,"(180, 153)",4,True,1
886,886,"(111, 194)",2,True,-2
887,887,"(111, 194)",2,True,1
888,888,"(42, 153)",3,True,1
889,889,"(42, 153)",3,True,1
890,890,"(180, 70)",2,True,1
891,891,"(180, 153)",2,True,1
892,892,"(111, 194)",1,True,-2
893,893,"(111, 194)",2,True,-2
894,894,"(111, 194)",1,True,-2
895,895,"(111, 194)",1,True,-2
896,896,"(42, 70)",3,True,1
897,897,"(180, 70)",2,True,1
898,898,"(42, 70)",4,True,1
899,899,"(42, 70)",3,True,2
900,900,"(180, 70)",3,True,1
901,901,"(42, 153)",2,True,1
902,902,"(180, 153)",4,True,1
903,903,"(42, 153)",3,True,-2
904,904,"(111, 28)",1,True,-2
905,905,"(42, 70)",3,True,1
906,906,"(111, 194)",1,True,-2
907,907,"(111, 194)",1,True,-2
908,908,"(111, 28)",2,True,1
909,909,"(111, 28)",1,True,-2
910,910,"(42, 153)",3,True,-2
911,911,"(111, 28)",2,True,1
912,912,"(180, 70)",3,True,-2
913,913,"(42, 153)",1,True,-2
914,914,"(42, 70)",4,True,3
915,915,"(42, 153)",2,True,1
916,916,"(42, 70)",3,True,1
917,917,"(180, 70)",3,True,2
918,918,"(42, 70)",3,True,1
919,919,"(42, 153)",1,True,-2
920,920,"(180, 153)",1,True,-2
921,921,"(111, 194)",1,True,-2
922,922,"(111, 194)",3,True,1
923,923,"(180, 70)",1,True,-2
924,924,"(111, 28)",1,True,-2
925,925,"(180, 70)",4,True,1
926,926,"(111, 28)",2,True,-2
927,927,"(42, 70)",2,True,-2
928,928,"(42, 153)",1,True,-2
929,929,"(111, 28)",3,True,1
930,930,"(42, 153)",1,True,-2
931,931,"(180, 153)",1,True,-2
932,932,"(180, 70)",4,True,1
933,933,"(111, 28)",2,True,1
934,934,"(111, 28)",2,True,1
935,935,"(180, 153)",3,True,2
936,936,"(42, 153)",3,True,2
937,937,"(42, 70)",2,True,-2
938,938,"(42, 153)",1,True,-2
939,939,"(180, 70)",3,True,-2
940,940,"(180, 70)",4,True,2
941,941,"(42, 70)",4,True,1
942,942,"(42, 153)",2,True,1
943,943,"(111, 194)",2,True,1
944,944,"(111, 194)",2,True,1
945,945,"(180, 70)",3,True,2
946,946,"(42, 153)",2,True,1
947,947,"(42, 153)",1,True,-2
948,948,"(180, 70)",4,True,-2
949,949,"(111, 28)",2,True,1
950,950,"(111, 194)",1,True,-2
951,951,"(42, 70)",3,True,1
952,952,"(42, 153)",1,True,-2
953,953,"(111, 28)",1,True,-2
954,954,"(180, 153)",3,True,-2
955,955,"(180, 153)",2,True,1
956,956,"(42, 153)",4,True,1
957,957,"(111, 28)",1,True,-2
958,958,"(111, 194)",2,True,1
959,959,"(180, 153)",2,True,1
960,960,"(42, 153)",3,True,1
961,961,"(180, 70)",3,True,2
962,962,"(111, 194)",1,True,-2
963,963,"(42, 153)",1,True,-2
964,964,"(42, 70)",3,True,1
965,965,"(180, 153)",1,True,-2
966,966,"(180, 153)",4,True,-2
967,967,"(180, 70)",4,True,1
968,968,"(42, 70)",2,True,1
969,969,"(111, 194)",1,True,-2
970,970,"(111, 28)",1,True,-2
971,971,"(180, 70)",1,True,-2
972,972,"(42, 70)",2,True,1
973,973,"(180, 70)",4,True,1
974,974,"(42, 153)",1,True,-2
975,975,"(180, 70)",3,True,1
976,976,"(42, 153)",2,True,1
977,977,"(180, 153)",2,True,1
978,978,"(180, 70)",4,True,3
979,979,"(180, 153)",1,True,-2
980,980,"(111, 28)",1,True,-2
981,981,"(111, 194)",1,True,-2
982,982,"(42, 153)",4,True,1
983,983,"(42, 70)",4,True,3
984,984,"(180, 70)",2,True,1
985,985,"(42, 153)",1,True,-2
986,986,"(42, 70)",2,True,1
987,987,"(180, 153)",1,True,-2
988,988,"(42, 70)",1,True,-2
989,989,"(42, 70)",4,True,3
990,990,"(111, 194)",2,True,-2
991,991,"(180, 70)",3,True,1
992,992,"(111, 194)",1,True,-2
993,993,"(42, 70)",4,True,3
994,994,"(111, 194)",1,True,-2
995,995,"(111, 194)",1,True,-2
996,996,"(180, 153)",1,True,-2
997,997,"(180, 153)",2,True,1
998,998,"(180, 70)",3,True,1
999,999,"(111, 28)",1,True,-2
1000,1000,"(111, 194)",1,True,-2
1001,1001,"(180, 153)",3,True,1
1002,1002,"(42, 70)",4,True,3
1003,1003,"(42, 70)",1,True,-2
1004,1004,"(42, 70)",2,True,-2
1005,1005,"(180, 153)",3,True,1
1006,1006,"(180, 153)",1,True,-2
1007,1007,"(180, 70)",4,True,3
1008,1008,"(180, 70)",4,True,3
1009,1009,"(111, 194)",1,True,-2
1010,1010,"(42, 153)",4,True,1
1011,1011,"(111, 194)",1,True,-2
1012,1012,"(111, 194)",1,True,-2
1013,1013,"(180, 70)",3,True,1
1014,1014,"(180, 153)",1,True,-2
1015,1015,"(42, 153)",4,True,1
1016,1016,"(180, 153)",3,True,1
1017,1017,"(180, 153)",1,True,-2
1018,1018,"(42, 70)",4,True,3
1019,1019,"(180, 153)",2,True,1
1020,1020,"(111, 28)",1,True,-2
1021,1021,"(111, 194)",1,True,-2
1022,1022,"(180, 153)",1,True,-2
1023,1023,"(111, 28)",1,True,-2
1024,1024,"(111, 28)",2,True,1
1025,1025,"(180, 153)",4,True,2
1026,1026,"(111, 194)",2,True,-2
1027,1027,"(180, 70)",3,True,2
1028,1028,"(111, 28)",2,True,-2
1029,1029,"(180, 153)",1,True,-2
1030,1030,"(42, 70)",3,True,-2
1031,1031,"(42, 153)",3,True,1
1032,1032,"(180, 70)",3,True,1
1033,1033,"(111, 194)",3,True,1
1034,1034,"(111, 194)",1,True,-2
1035,1035,"(42, 153)",2,True,1
1036,1036,"(42, 70)",3,True,1
1037,1037,"(42, 153)",1,True,-2
1038,1038,"(42, 153)",1,True,-2
1039,1039,"(180, 70)",2,True,-2
1040,1040,"(180, 70)",2,True,-2
1041,1041,"(42, 153)",4,True,1
1042,1042,"(42, 70)",4,True,3
1043,1043,"(42, 70)",3,True,1
1044,1044,"(111, 28)",1,True,-2
1045,1045,"(42, 153)",1,True,-2
1046,1046,"(111, 28)",1,True,-2
1047,1047,"(180, 153)",2,True,1
1048,1048,"(111, 194)",2,True,1
1049,1049,"(180, 70)",3,True,1
1050,1050,"(111, 194)",1,True,-2
1051,1051,"(180, 70)",3,True,1
1052,1052,"(42, 153)",2,True,1
1053,1053,"(42, 153)",3,True,1
1054,1054,"(111, 194)",2,True,-2
1055,1055,"(180, 70)",4,True,1
1056,1056,"(111, 194)",1,True,-2
1057,1057,"(180, 153)",2,True,1
1058,1058,"(42, 70)",2,True,1
1059,1059,"(180, 70)",2,True,1
1060,1060,"(180, 70)",2,True,1
1061,1061,"(180, 153)",1,True,-2
1062,1062,"(111, 28)",2,True,1
1063,1063,"(42, 70)",3,True,-2
1064,1064,"(111, 28)",1,True,-2
1065,1065,"(180, 153)",1,True,-2
1066,1066,"(111, 194)",1,True,-2
1067,1067,"(42, 153)",3,True,1
1068,1068,"(111, 28)",1,True,-2
1069,1069,"(111, 28)",1,True,-2
1070,1070,"(180, 153)",3,True,1
1071,1071,"(42, 153)",1,True,-2
1072,1072,"(111, 194)",2,True,1
1073,1073,"(111, 28)",2,True,1
1074,1074,"(42, 70)",2,True,1
1075,1075,"(42, 153)",2,True,1
1076,1076,"(180, 153)",2,True,1
1077,1077,"(180, 153)",4,True,2
1078,1078,"(180, 70)",2,True,1
1079,1079,"(180, 153)",1,True,-2
1080,1080,"(111, 194)",3,True,1
1081,1081,"(180, 153)",3,True,1
1082,1082,"(180, 70)",3,True,1
1083,1083,"(111, 28)",3,True,1
1084,1084,"(42, 153)",3,True,1
1085,1085,"(111, 194)",1,True,-2
1086,1086,"(180, 70)",2,True,1
1087,1087,"(180, 70)",2,True,1
1088,1088,"(42, 70)",2,True,-2
1089,1089,"(180, 153)",1,True,-2
1090,1090,"(180, 70)",3,True,2
1091,1091,"(180, 70)",4,True,2
1092,1092,"(111, 28)",2,True,1
1093,1093,"(111, 28)",1,True,-2
1094,1094,"(111, 194)",1,True,-2
1095,1095,"(42, 153)",2,True,1
1096,1096,"(42, 70)",3,True,1
1097,1097,"(180, 153)",4,True,-2
1098,1098,"(180, 153)",5,True,1
1099,1099,"(111, 194)",1,True,-2
1100,1100,"(180, 70)",2,True,-2
1101,1101,"(42, 70)",3,True,1
1102,1102,"(42, 70)",3,True,1
1103,1103,"(180, 70)",3,True,1
1104,1104,"(42, 153)",2,True,1
1105,1105,"(42, 70)",3,True,1
1106,1106,"(42, 70)",3,True,1
1107,1107,"(180, 70)",4,True,1
1108,1108,"(42, 153)",4,True,1
1109,1109,"(42, 153)",1,True,-2
1110,1110,"(111, 28)",1,True,-2
1111,1111,"(111, 194)",2,True,1
1112,1112,"(180, 70)",3,True,2
1113,1113,"(180, 70)",3,True,2
1114,1114,"(180, 153)",1,True,-2
1115,1115,"(111, 28)",1,True,-2
1116,1116,"(111, 194)",2,True,1
1117,1117,"(180, 70)",3,True,1
1118,1118,"(180, 153)",1,True,-2
1119,1119,"(111, 194)",2,True,1
1120,1120,"(180, 70)",3,True,1
1121,1121,"(42, 70)",3,True,1
1122,1122,"(42, 153)",2,True,1
1123,1123,"(111, 194)",2,True,-2
1124,1124,"(111, 28)",1,True,-2
1125,1125,"(42, 153)",1,True,-2
1126,1126,"(180, 153)",1,True,-2
1127,1127,"(180, 70)",1,True,-2
1128,1128,"(180, 70)",3,True,1
1129,1129,"(180, 153)",2,True,1
1130,1130,"(180, 70)",2,True,1
1131,1131,"(111, 194)",1,True,-2
1132,1132,"(180, 70)",1,True,-2
1133,1133,"(180, 70)",4,True,3
1134,1134,"(111, 194)",3,True,1
1135,1135,"(42, 153)",4,True,1
1136,1136,"(42, 153)",3,True,1
1137,1137,"(111, 28)",1,True,-2
1138,1138,"(42, 153)",4,True,1
1139,1139,"(42, 70)",3,True,1
1140,1140,"(180, 70)",3,True,-2
1141,1141,"(180, 70)",3,True,1
1142,1142,"(42, 70)",1,True,-2
1143,1143,"(42, 153)",2,True,1
1144,1144,"(42, 153)",1,True,-2
1145,1145,"(42, 70)",3,True,1
1146,1146,"(111, 28)",1,True,-2
1147,1147,"(111, 28)",2,True,1
1148,1148,"(180, 153)",3,True,2
1149,1149,"(180, 153)",1,True,-2
1150,1150,"(111, 194)",2,True,-2
1151,1151,"(42, 70)",2,True,-2
1152,1152,"(111, 194)",1,True,-2
1153,1153,"(42, 70)",3,True,1
1154,1154,"(42, 153)",4,True,2
1155,1155,"(42, 153)",2,True,-2
1156,1156,"(42, 70)",3,True,2
1157,1157,"(111, 194)",2,True,-2
1158,1158,"(42, 153)",2,True,1
1159,1159,"(42, 153)",3,True,1
1160,1160,"(42, 70)",4,True,3
1161,1161,"(180, 70)",2,True,-2
1162,1162,"(180, 70)",4,True,1
1163,1163,"(180, 153)",4,True,-2
1164,1164,"(111, 28)",3,True,1
1165,1165,"(42, 70)",3,True,1
1166,1166,"(42, 70)",3,True,-2
1167,1167,"(111, 28)",2,True,-2
1168,1168,"(180, 70)",3,True,1
1169,1169,"(42, 153)",1,True,-2
1170,1170,"(42, 153)",4,True,1
1171,1171,"(180, 153)",3,True,-2
1172,1172,"(42, 70)",3,True,2
1173,1173,"(111, 28)",2,True,1
1174,1174,"(42, 153)",3,True,-2
1175,1175,"(42, 153)",1,True,-2
1176,1176,"(180, 70)",3,True,1
1177,1177,"(180, 70)",4,True,3
1178,1178,"(111, 28)",3,True,1
1179,1179,"(42, 153)",1,True,-2
1180,1180,"(111, 194)",1,True,-2
1181,1181,"(111, 28)",2,True,-2
1182,1182,"(42, 153)",3,True,1
1183,1183,"(42, 70)",4,True,1
1184,1184,"(111, 194)",1,True,-2
1185,1185,"(42, 70)",3,True,1
1186,1186,"(42, 70)",3,True,1
1187,1187,"(111, 194)",3,True,1
1188,1188,"(111, 28)",1,True,-2
1189,1189,"(111, 194)",2,True,1
1190,1190,"(111, 28)",1,True,-2
1191,1191,"(111, 28)",3,True,1
1192,1192,"(42, 153)",1,True,-2
1193,1193,"(180, 153)",3,True,1
1194,1194,"(42, 153)",1,True,-2
1195,1195,"(111, 28)",3,True,1
1196,1196,"(180, 153)",1,True,-2
1197,1197,"(180, 153)",3,True,1
1198,1198,"(111, 28)",1,True,-2
1199,1199,"(180, 153)",3,True,1
1200,1200,"(180, 70)",3,True,1
1201,1201,"(180, 70)",1,True,-2
1202,1202,"(111, 194)",2,True,1
1203,1203,"(180, 153)",1,True,-2
1204,1204,"(111, 28)",2,True,1
1205,1205,"(111, 28)",1,True,-2
1206,1206,"(111, 194)",1,True,-2
1207,1207,"(180, 153)",2,True,1
1208,1208,"(42, 153)",1,True,-2
1209,1209,"(42, 70)",3,True,1
1210,1210,"(180, 153)",3,True,-2
1211,1211,"(111, 194)",1,True,-2
1212,1212,"(180, 70)",4,True,2
1213,1213,"(42, 153)",1,True,-2
1214,1214,"(111, 28)",2,True,1
1215,1215,"(180, 153)",4,True,1
1216,1216,"(180, 70)",4,True,2
1217,1217,"(42, 70)",4,True,1
1218,1218,"(180, 153)",2,True,-2
1219,1219,"(42, 70)",2,True,1
1220,1220,"(180, 153)",4,True,1
1221,1221,"(180, 153)",4,True,3
1222,1222,"(180, 70)",2,True,-2
1223,1223,"(180, 153)",4,True,2
1224,1224,"(42, 70)",3,True,1
1225,1225,"(111, 194)",1,True,-2
1226,1226,"(111, 194)",1,True,-2
1227,1227,"(111, 194)",1,True,-2
1228,1228,"(111, 28)",1,True,-2
1229,1229,"(180, 153)",2,True,1
1230,1230,"(180, 70)",4,True,2
1231,1231,"(111, 28)",2,True,1
1232,1232,"(180, 70)",4,True,2
1233,1233,"(180, 70)",2,True,1
1234,1234,"(42, 70)",3,True,2
1235,1235,"(42, 70)",2,True,-2
1236,1236,"(180, 153)",1,True,-2
1237,1237,"(180, 70)",5,True,3
1238,1238,"(180, 153)",3,True,2
1239,1239,"(111, 28)",1,True,-2
1240,1240,"(111, 194)",1,True,-2
1241,1241,"(111, 194)",1,True,-2
1242,1242,"(111, 28)",2,True,1
1243,1243,"(42, 70)",3,True,1
1244,1244,"(111, 28)",1,True,-2
1245,1245,"(180, 153)",4,True,2
1246,1246,"(180, 153)",4,True,1
1247,1247,"(111, 28)",1,True,-2
1248,1248,"(180, 70)",3,True,1
1249,1249,"(111, 28)",1,True,-2
1250,1250,"(42, 153)",4,True,1
1251,1251,"(111, 28)",2,True,1
1252,1252,"(111, 28)",1,True,-2
1253,1253,"(42, 153)",2,True,-2
1254,1254,"(180, 153)",1,True,-2
1255,1255,"(42, 153)",3,True,2
1256,1256,"(180, 70)",2,True,-2
1257,1257,"(111, 28)",1,True,-2
1258,1258,"(111, 194)",1,True,-2
1259,1259,"(42, 70)",3,True,2
1260,1260,"(42, 153)",4,True,1
1261,1261,"(180, 153)",4,True,1
1262,1262,"(111, 28)",3,True,2
1263,1263,"(111, 28)",1,True,-2
1264,1264,"(180, 70)",3,True,1
1265,1265,"(180, 70)",3,True,1
1266,1266,"(42, 153)",4,True,1
1267,1267,"(111, 28)",1,True,-2
1268,1268,"(42, 153)",1,True,-2
1269,1269,"(42, 70)",2,True,-2
1270,1270,"(42, 153)",3,True,1
1271,1271,"(42, 153)",3,True,1
1272,1272,"(42, 70)",4,True,1
1273,1273,"(180, 153)",4,True,1
1274,1274,"(111, 28)",3,True,2
1275,1275,"(111, 28)",2,True,1
1276,1276,"(180, 70)",4,True,3
1277,1277,"(180, 70)",4,True,2
1278,1278,"(42, 70)",2,True,-2
1279,1279,"(111, 28)",1,True,-2
1280,1280,"(180, 153)",1,True,-2
1281,1281,"(42, 153)",2,True,-2
1282,1282,"(42, 153)",2,True,1
1283,1283,"(180, 70)",4,True,3
1284,1284,"(42, 153)",2,True,-2
1285,1285,"(111, 194)",1,True,-2
1286,1286,"(111, 28)",1,True,-2
1287,1287,"(42, 70)",4,True,1
1288,1288,"(111, 194)",3,True,1
1289,1289,"(111, 194)",2,True,1
1290,1290,"(42, 70)",3,True,1
1291,1291,"(42, 70)",3,True,-2
1292,1292,"(111, 194)",1,True,-2
1293,1293,"(111, 28)",1,True,-2
1294,1294,"(111, 194)",2,True,-2
1295,1295,"(42, 70)",2,True,1
1296,1296,"(180, 70)",2,True,-2
1297,1297,"(180, 153)",1,True,-2
1298,1298,"(111, 28)",1,True,-2
1299,1299,"(42, 153)",4,True,1
1300,1300,"(111, 194)",2,True,1
1301,1301,"(42, 153)",2,True,-2
1302,1302,"(111, 194)",3,True,1
1303,1303,"(180, 153)",1,True,-2
1304,1304,"(111, 28)",3,True,1
1305,1305,"(180, 153)",3,True,1
1306,1306,"(111, 194)",2,True,1
1307,1307,"(180, 70)",3,True,1
1308,1308,"(111, 194)",1,True,-2
1309,1309,"(111, 194)",1,True,-2
1310,1310,"(42, 153)",3,True,1
1311,1311,"(180, 70)",4,True,3
1312,1312,"(111, 194)",1,True,-2
1313,1313,"(42, 153)",1,True,-2
1314,1314,"(111, 194)",1,True,-2
1315,1315,"(111, 28)",3,True,1
1316,1316,"(42, 153)",4,True,1
1317,1317,"(111, 194)",2,True,1
1318,1318,"(180, 70)",4,True,2
1319,1319,"(42, 70)",3,True,2
1320,1320,"(42, 153)",1,True,-2
1321,1321,"(180, 70)",2,True,-2
1322,1322,"(180, 153)",1,True,-2
1323,1323,"(111, 194)",1,True,-2
1324,1324,"(42, 70)",3,True,-2
1325,1325,"(180, 153)",4,True,-2
1326,1326,"(180, 70)",3,True,-2
1327,1327,"(111, 28)",2,True,-2
1328,1328,"(111, 194)",2,True,1
1329,1329,"(111, 194)",3,True,1
1330,1330,"(180, 70)",4,True,2
1331,1331,"(111, 28)",2,True,-2
1332,1332,"(111, 28)",1,True,-2
1333,1333,"(180, 153)",3,True,1
1334,1334,"(111, 28)",1,True,-2
1335,1335,"(42, 153)",4,True,1
1336,1336,"(42, 70)",2,True,1
1337,1337,"(111, 28)",1,True,-2
1338,1338,"(42, 70)",2,True,-2
1339,1339,"(180, 70)",3,True,1
1340,1340,"(42, 153)",2,True,1
1341,1341,"(180, 70)",3,True,1
1342,1342,"(42, 153)",1,True,-2
1343,1343,"(180, 70)",4,True,2
1344,1344,"(180, 153)",4,True,1
1345,1345,"(111, 28)",2,True,1
1346,1346,"(42, 153)",3,True,1
1347,1347,"(180, 70)",3,True,1
1348,1348,"(111, 194)",1,True,-2
1349,1349,"(180, 70)",2,True,1
1350,1350,"(42, 153)",1,True,-2
1351,1351,"(180, 153)",2,True,1
1352,1352,"(111, 194)",1,True,-2
1353,1353,"(42, 153)",3,True,1
1354,1354,"(180, 153)",3,True,1
1355,1355,"(42, 153)",1,True,-2
1356,1356,"(180, 70)",2,True,1
1357,1357,"(180, 153)",3,True,1
1358,1358,"(42, 70)",2,True,1
1359,1359,"(111, 28)",3,True,2
1360,1360,"(42, 70)",4,True,3
1361,1361,"(180, 70)",2,True,-2
1362,1362,"(42, 153)",2,True,1
1363,1363,"(111, 28)",2,True,1
1364,1364,"(180, 70)",3,True,1
1365,1365,"(111, 28)",2,True,-2
1366,1366,"(111, 28)",2,True,-2
1367,1367,"(42, 70)",2,True,-2
1368,1368,"(42, 153)",1,True,-2
1369,1369,"(180, 70)",3,True,1
1370,1370,"(111, 28)",1,True,-2
1371,1371,"(42, 70)",3,True,1
1372,1372,"(42, 153)",3,True,-2
1373,1373,"(180, 153)",2,True,1
1374,1374,"(111, 28)",2,True,1
1375,1375,"(111, 28)",1,True,-2
1376,1376,"(111, 194)",2,True,-2
1377,1377,"(180, 153)",2,True,1
1378,1378,"(111, 194)",1,True,-2
1379,1379,"(180, 153)",4,True,1
1380,1380,"(42, 153)",2,True,1
1381,1381,"(180, 153)",1,True,-2
1382,1382,"(180, 153)",1,True,-2
1383,1383,"(111, 194)",2,True,1
1384,1384,"(180, 153)",1,True,-2
1385,1385,"(42, 153)",4,True,1
1386,1386,"(111, 28)",1,True,-2
1387,1387,"(180, 70)",3,True,1
1388,1388,"(180, 153)",4,True,1
1389,1389,"(180, 70)",5,True,1
1390,1390,"(180, 153)",4,True,1
1391,1391,"(111, 28)",2,True,1
1392,1392,"(180, 153)",3,True,-2
1393,1393,"(111, 194)",3,True,1
1394,1394,"(111, 194)",3,True,1
1395,1395,"(42, 153)",1,True,-2
1396,1396,"(180, 153)",2,True,1
1397,1397,"(42, 153)",1,True,-2
1398,1398,"(111, 194)",1,True,-2
1399,1399,"(42, 70)",4,True,1
1400,1400,"(180, 153)",1,True,-2
1401,1401,"(180, 70)",3,True,1
1402,1402,"(111, 194)",1,True,-2
1403,1403,"(180, 153)",2,True,-2
1404,1404,"(111, 194)",3,True,2
1405,1405,"(42, 153)",1,True,-2
1406,1406,"(180, 70)",3,True,1
1407,1407,"(42, 153)",3,True,-2
1408,1408,"(111, 28)",1,True,-2
1409,1409,"(111, 28)",2,True,-2
1410,1410,"(180, 70)",3,True,-2
1411,1411,"(180, 153)",3,True,1
1412,1412,"(111, 28)",1,True,-2
1413,1413,"(111, 194)",3,True,1
1414,1414,"(111, 194)",1,True,-2
1415,1415,"(111, 194)",2,True,1
1416,1416,"(111, 28)",2,True,1
1417,1417,"(180, 153)",4,True,1
1418,1418,"(111, 194)",1,True,-2
1419,1419,"(180, 153)",2,True,1
1420,1420,"(180, 153)",4,True,1
1421,1421,"(111, 194)",1,True,-2
1422,1422,"(111, 194)",1,True,-2
1423,1423,"(111, 194)",1,True,-2
1424,1424,"(42, 153)",2,True,1
1425,1425,"(111, 28)",1,True,-2
1426,1426,"(111, 28)",3,True,1
1427,1427,"(111, 28)",1,True,-2
1428,1428,"(42, 153)",3,True,1
1429,1429,"(111, 194)",1,True,-2
1430,1430,"(180, 70)",2,True,-2
1431,1431,"(180, 153)",1,True,-2
1432,1432,"(180, 153)",1,True,-2
1433,1433,"(180, 70)",4,True,2
1434,1434,"(42, 153)",1,True,-2
1435,1435,"(111, 194)",1,True,-2
1436,1436,"(42, 153)",4,True,3
1437,1437,"(180, 153)",2,True,-2
