image_idx,trialidx,fixations_count,found,sloc_fixation_index,size,search,singleton
2477,1037,2,TRUE,1,1,0,1
2478,1038,2,TRUE,1,1,0,1
2479,1039,2,TRUE,1,1,0,1
2480,1040,2,TRUE,1,1,0,1
2481,1041,2,TRUE,1,1,0,1
2482,1042,2,TRUE,1,1,0,1
2483,1043,2,TRUE,1,1,0,1
2484,1044,2,TRUE,1,1,0,1
2485,1045,2,TRUE,1,1,0,1
2486,1046,2,TRUE,1,1,0,1
2487,1047,2,TRUE,1,1,0,1
2488,1048,2,TRUE,1,1,0,1
2489,1049,2,TRUE,1,1,0,1
2490,1050,2,TRUE,1,1,0,1
2491,1051,2,TRUE,1,1,0,1
2492,1052,2,TRUE,1,1,0,1
2493,1053,2,TRUE,1,1,0,1
2494,1054,2,TRUE,1,1,0,1
2495,1055,2,TRUE,1,1,0,1
2496,1056,2,TRUE,1,1,0,1
2497,1057,2,TRUE,1,1,0,1
2498,1058,2,TRUE,1,1,0,1
2499,1059,2,TRUE,1,1,0,1
2500,1060,2,TRUE,1,1,0,1
2501,1061,2,TRUE,1,1,0,1
2502,1062,2,TRUE,1,1,0,1
2503,1063,2,TRUE,1,1,0,1
2504,1064,2,TRUE,1,1,0,1
2505,1065,1,TRUE,-2,1,0,1
2506,1066,2,TRUE,1,1,0,1
2507,1067,3,TRUE,1,1,0,1
2508,1068,2,TRUE,1,1,0,1
2509,1069,2,TRUE,1,1,0,1
2510,1070,2,TRUE,1,1,0,1
2511,1071,2,TRUE,1,1,0,1
2512,1072,2,TRUE,1,1,0,1
2513,1073,2,TRUE,1,1,0,1
2514,1074,2,TRUE,1,1,0,1
2515,1075,2,TRUE,1,1,0,1
2516,1076,2,TRUE,1,1,0,1
2517,1077,2,TRUE,1,1,0,1
2518,1078,2,TRUE,1,1,0,1
2519,1079,2,TRUE,1,1,0,1
2520,1080,2,TRUE,1,1,0,1
2521,1081,2,TRUE,1,1,0,1
2522,1082,2,TRUE,1,1,0,1
2523,1083,2,TRUE,1,1,0,1
2524,1084,2,TRUE,1,1,0,1
